order_id,customer_id,customer_name,sales_rep,region,country,sales_channel,product_id,product_name,category,order_date,quantity,unit_price,discount,shipping_cost,payment_method,order_status,customer_rating,sales_target,customer_age,customer_segment,warehouse,is_priority,delivery_days,return_reason,gross_sales,discount_amount,net_sales,profit
Ord-10029,Cust-1235,Laura Silva,Emma Wilson,North,Canada,Wholesale,Prod-145,Desk,Furniture,2024-10-29,16,,0.098,77.68,Bank Transfer,Completed,3.6,9155.12,67.0,Enterprise,Wh-02,No,12.0,Damaged,14722.88,1442.84224,13280.03776,13202.35776
Ord-11112,Cust-1129,Murilo Silva,Alice Johnson,North,Australia,Direct,Prod-132,Coffee Maker,Food,2023-02-12,12,1805.51,0.131,87.94,Cash,Completed,4.2,7612.87,45.0,Consumer,Wh-01,No,8.0,Late Delivery,21666.12,2838.26172,18827.85828,18739.91828
Ord-10368,Cust-1005,Carolina Nogueira,Bob Smith,North,Brazil,Direct,Prod-127,Notebook,Food,2022-02-18,16,161.92,0.248,23.64,Cash,Completed,2.6,6386.08,47.0,Enterprise,Wh-02,Yes,14.0,Damaged,2590.72,642.49856,1948.22144,1924.58144
Ord-10832,Cust-1144,Amanda Vieira,Henry Moore,North,Brazil,Wholesale,Prod-117,Chair,Furniture,2023-01-09,10,454.99,0.063,43.58,Paypal,Completed,2.1,5471.81,55.0,Corporate,Wh-04,Yes,8.0,Late Delivery,4549.9,286.6437,4263.2563,4219.6763
Ord-10255,Cust-1143,Aline Mendes,Grace Taylor,West,Uk,Wholesale,Prod-102,Monitor,Clothing,2022-08-01,1,1758.85,0.004,104.48,Credit Card,Completed,1.7,9624.15,66.0,Consumer,Wh-01,No,8.0,,1758.85,7.0354,1751.8146,1647.3346
Ord-10442,Cust-1057,Beatriz Souza,Alice Johnson,North,Australia,Online,Prod-122,Monitor,Clothing,2025-07-26,13,2319.12,0.255,118.72,Cash,Completed,1.8,9494.59,23.0,Enterprise,Wh-03,Yes,6.0,Late Delivery,30148.56,7687.882799999999,22460.6772,22341.9572
Ord-10295,Cust-1232,Laura Nogueira,Henry Moore,Central,Usa,Retail,Prod-122,Chair,Electronics,2024-02-02,7,2061.33,0.211,37.63,Bank Transfer,Pending,3.0,809.72,65.0,Corporate,Wh-04,No,6.0,,14429.31,3044.58441,11384.72559,11347.09559
Ord-11097,Cust-1381,Carolina Ribeiro,Bob Smith,East,France,Retail,Prod-127,Notebook,Furniture,2024-12-01,12,145.41,0.059,101.13,Credit Card,Completed,,2907.1,43.0,Small Business,Wh-01,No,3.0,Damaged,1744.92,102.95028,1641.96972,1540.83972
Ord-10261,Cust-1348,Priscila Monteiro,Carla Davis,South,Canada,Direct,Prod-102,Keyboard,Office Supplies,2022-07-24,20,1460.64,0.081,59.08,Debit Card,Completed,4.4,6810.46,46.0,Enterprise,Wh-03,No,10.0,Late Delivery,29212.800000000003,2366.2368,26846.563200000004,26787.4832
Ord-10679,Cust-1121,Leticia Ferreira,Daniel Brown,East,Brazil,Online,Prod-106,Tablet,Clothing,2022-10-14,5,675.15,0.284,101.75,Paypal,Pending,2.6,9662.89,71.0,Enterprise,Wh-03,No,12.0,Damaged,3375.75,958.713,2417.0370000000003,2315.2870000000003
Ord-10805,Cust-1238,Leticia Teixeira,Henry Moore,South,Uk,Online,Prod-117,Coffee Maker,Office Supplies,2022-12-11,-1,1946.07,0.067,2.74,Bank Transfer,Completed,2.6,4364.62,54.0,Enterprise,Wh-01,No,9.0,Damaged,38921.4,2607.7338000000004,36313.6662,36310.9262
Ord-11116,Cust-1100,Renata Freitas,Frank Miller,South,Canada,Wholesale,Prod-143,Mouse,Clothing,2024-11-10,10,2406.06,0.178,121.13,Paypal,Completed,3.4,8022.81,73.0,Corporate,Wh-02,No,10.0,Customer Changed Mind,24060.6,4282.7868,19777.8132,19656.6832
Ord-10663,Cust-1234,Thiago Lima,Alice Johnson,Central,Usa,Wholesale,Prod-108,Phone,Furniture,2023-11-08,18,1894.87,0.3,11.64,Credit Card,Completed,,874.94,28.0,Small Business,Wh-01,No,3.0,Late Delivery,34107.66,10232.298,23875.362,23863.722
Ord-10592,Cust-1276,Laura Barbosa,Bob Smith,South,Australia,Retail,Prod-119,Headphones,Furniture,2023-02-16,4,275.03,0.18,50.61,Paypal,Returned,3.9,615.1,66.0,Small Business,Wh-01,Yes,1.0,,1100.12,198.0216,902.0984,851.4883999999998
Ord-11013,Cust-1067,Camila Azevedo,Carla Davis,West,Brazil,Direct,Prod-109,Headphones,Electronics,2025-06-04,16,846.36,0.145,15.49,Credit Card,Completed,4.3,1976.62,51.0,Corporate,Wh-01,No,6.0,Wrong Item,13541.76,1963.5552,11578.2048,11562.7148
Ord-10940,Cust-1132,Clara Gomes,Grace Taylor,Central,Germany,Direct,Prod-149,Desk,Furniture,2023-08-30,9,1470.84,0.028,15.28,Credit Card,Completed,2.6,9543.69,73.0,Corporate,Wh-02,No,14.0,Wrong Item,13237.56,370.65168,12866.90832,12851.628319999998
Ord-11188,Cust-1288,Juliana Rocha,Bob Smith,North,Brazil,Online,Prod-112,Phone,Furniture,2025-07-25,0,203.74,0.049,77.91,Paypal,Cancelled,2.1,4577.56,27.0,Corporate,Wh-01,No,9.0,Damaged,1833.66,89.84934000000001,1743.81066,1665.90066
Ord-10861,Cust-1312,Daniel Silva,Bob Smith,North,Germany,Retail,Prod-123,Phone,Office Supplies,2024-03-30,,686.96,0.174,29.85,Paypal,Completed,4.5,6275.14,53.0,Consumer,Wh-01,No,14.0,Customer Changed Mind,3434.8,597.6552,2837.1448,2807.2948
Ord-10159,Cust-1221,Joao Moreira,Alice Johnson,West,France,Online,Prod-123,Phone,Furniture,2023-04-22,14,538.28,0.206,135.33,Bank Transfer,Completed,4.4,2710.73,45.0,Small Business,Wh-04,Yes,2.0,Wrong Item,7535.92,1552.39952,5983.52048,5848.19048
Ord-10266,Cust-1146,Sofia Dias,Grace Taylor,East,Brazil,Online,Prod-106,Mouse,Furniture,2024-03-26,12,1668.26,0.288,4.66,Debit Card,Completed,1.3,9158.58,,Consumer,Wh-02,No,12.0,Wrong Item,20019.12,5765.506559999999,14253.61344,14248.95344
Ord-11182,Cust-1390,Gabriel Pereira,Alice Johnson,North,France,Retail,Prod-139,Phone,Office Supplies,2023-03-03,10,1620.38,0.078,63.5,Debit Card,Cancelled,1.8,4877.11,73.0,Corporate,Wh-02,No,2.0,Customer Changed Mind,16203.8,1263.8964,14939.9036,14876.4036
Ord-10116,Cust-1378,Rodrigo Lima,Bob Smith,South,France,Direct,Prod-142,Laptop,Furniture,2025-07-25,3,1718.0,0.214,66.0,Debit Card,Completed,4.7,6411.77,49.0,Small Business,Wh-03,No,12.0,Wrong Item,5154.0,1102.956,4051.044,3985.044
Ord-10850,Cust-1161,Murilo Mendes,Daniel Brown,West,Australia,Wholesale,Prod-142,Tablet,Clothing,2025-12-09,18,2086.14,,85.57,Cash,Completed,1.1,593.89,60.0,Corporate,Wh-01,Yes,3.0,,37550.52,10514.1456,27036.3744,26950.8044
Ord-10457,Cust-1195,Leonardo Souza,Henry Moore,North,Germany,Retail,Prod-144,Keyboard,Food,2025-04-10,17,1271.55,0.142,89.18,,Completed,2.4,3582.8,74.0,Consumer,Wh-02,No,7.0,Customer Changed Mind,21616.35,3069.5217,18546.8283,18457.6483
Ord-10201,Cust-1164,Amanda Gomes,Grace Taylor,North,Germany,Wholesale,Prod-133,Keyboard,Electronics,2023-01-17,12,2269.5,0.101,62.53,Debit Card,Pending,3.6,6821.09,44.0,Small Business,Wh-01,No,3.0,Damaged,27234.0,2750.634,24483.366,24420.836000000003
Ord-10827,Cust-1022,Lucas Barbosa,Grace Taylor,North,France,Retail,Prod-142,Monitor,Food,2022-09-04,7,1911.79,0.1,113.86,Debit Card,Completed,3.3,2759.3,61.0,Consumer,Wh-04,No,11.0,Late Delivery,13382.53,1338.253,12044.276999999998,11930.416999999998
Ord-10673,Cust-1173,Bruno Silva,,Central,Germany,Wholesale,Prod-106,Laptop,Electronics,2025-09-24,12,2103.41,0.187,75.7,Credit Card,Completed,3.2,3753.97,74.0,Enterprise,Wh-01,No,4.0,Late Delivery,25240.92,4720.05204,20520.86796,20445.16796
Ord-10594,Cust-1163,Carolina Santos,Bob Smith,Central,Usa,Direct,Prod-118,Printer,Office Supplies,2024-09-07,5,837.11,0.233,12.7,Paypal,Completed,4.7,8571.91,54.0,Small Business,Wh-01,No,12.0,Wrong Item,4185.55,975.23315,3210.31685,3197.6168500000003
Ord-10102,Cust-1300,Amanda Cardoso,Daniel Brown,East,Brazil,Retail,Prod-142,Coffee Maker,Furniture,2025-02-27,8,556.59,0.062,53.61,Bank Transfer,Cancelled,4.4,2392.75,23.0,Enterprise,Wh-03,No,2.0,,4452.72,276.06864,4176.65136,4123.04136
Ord-10907,Cust-1239,Gabriel Ramos,Bob Smith,West,Brazil,Retail,Prod-100,Chair,Electronics,2025-04-08,13,1615.55,0.131,23.18,Cash,Completed,3.3,1670.91,28.0,Corporate,Wh-03,Yes,3.0,Wrong Item,21002.15,2751.28165,18250.86835,18227.68835
Ord-10114,Cust-1162,Leonardo Ribeiro,Grace Taylor,Central,Germany,Direct,Prod-135,Notebook,Office Supplies,2022-02-12,7,,0.289,75.96,Credit Card,Completed,4.4,5411.75,65.0,Consumer,Wh-04,No,14.0,,15433.46,4460.26994,10973.19006,10897.230060000002
Ord-10912,Cust-1182,Clara Teixeira,Henry Moore,North,Australia,Wholesale,Prod-143,Monitor,Electronics,2023-10-15,11,1679.13,0.004,105.0,Credit Card,Completed,4.7,3662.56,56.0,Consumer,Wh-01,No,6.0,Damaged,18470.43,73.88172,18396.54828,18291.54828
Ord-10073,Cust-1259,Murilo Carvalho,Emma Wilson,North,Canada,Wholesale,Prod-145,Mouse,Office Supplies,2025-07-13,2,1048.24,0.123,38.88,Credit Card,Completed,1.7,5015.38,,Enterprise,Wh-02,No,5.0,Late Delivery,2096.48,257.86704,1838.61296,1799.7329599999998
Ord-10973,Cust-1126,Joao Correia,Emma Wilson,Central,Brazil,Direct,Prod-132,Printer,Electronics,2025-07-07,17,,0.013,28.18,Debit Card,Returned,4.9,9638.83,,Consumer,Wh-04,No,7.0,Customer Changed Mind,12397.76,161.17087999999998,12236.58912,12208.40912
Ord-10961,Cust-1060,Camila Moraes,Henry Moore,West,Canada,Retail,Prod-106,Printer,Furniture,2025-09-23,2,1824.92,0.166,77.7,Debit Card,Completed,3.1,4974.78,35.0,Corporate,Wh-02,No,1.0,,3649.84,605.8734400000001,3043.96656,2966.26656
Ord-10931,Cust-1050,Gabriel Lima,Carla Davis,Central,Brazil,Online,Prod-103,Phone,Clothing,2023-11-19,11,1540.95,0.04,103.78,Cash,Returned,2.6,3359.37,44.0,Small Business,Wh-04,No,5.0,Damaged,16950.45,678.018,16272.432,16168.652
Ord-11022,Cust-1033,Carolina Barbosa,Carla Davis,North,Canada,Direct,Prod-127,Notebook,Office Supplies,2022-11-30,8,1117.64,0.13,102.72,Debit Card,Returned,4.3,2603.0,57.0,Enterprise,Wh-04,Yes,3.0,,8941.12,1162.3456,7778.7744,7676.0544
Ord-10933,Cust-1004,Rafael Nogueira,Alice Johnson,Central,Canada,Online,Prod-113,Phone,Office Supplies,2022-02-16,-1,2376.58,0.015,79.01,Debit Card,Completed,1.3,4107.57,24.0,Corporate,Wh-02,No,9.0,Late Delivery,21389.22,320.8383,21068.3817,20989.371700000003
Ord-10787,Cust-1081,Murilo Dias,Alice Johnson,South,Germany,Direct,Prod-142,Desk,Electronics,2025-03-27,7,1285.47,0.113,130.15,Paypal,Cancelled,4.7,4012.18,23.0,Small Business,Wh-02,No,11.0,Customer Changed Mind,8998.29,1016.80677,7981.483230000001,7851.333230000001
Ord-11024,Cust-1263,Ramon Correia,Bob Smith,East,Australia,Direct,Prod-145,Phone,Clothing,2025-03-11,5,1818.52,0.212,106.16,Debit Card,Completed,2.6,3372.51,67.0,Consumer,Wh-02,No,8.0,Damaged,9092.6,1927.6312,7164.968800000001,7058.808800000001
Ord-10060,Cust-1091,Beatriz Vieira,Bob Smith,East,Australia,Online,Prod-113,Laptop,Clothing,2024-06-18,18,,0.109,106.02,Credit Card,Pending,1.4,6746.0,63.0,Enterprise,Wh-01,Yes,11.0,Damaged,19423.44,2117.15496,17306.28504,17200.26504
Ord-10093,Cust-1052,Daniel Moreira,Emma Wilson,South,Usa,Online,Prod-137,Coffee Maker,Clothing,2023-06-04,10,25.45,0.168,40.79,Credit Card,Completed,2.1,5635.86,26.0,Small Business,Wh-01,No,3.0,Customer Changed Mind,254.5,42.756,211.744,170.954
Ord-10421,Cust-1019,Laura Costa,Frank Miller,West,Germany,Online,Prod-123,Notebook,Electronics,2023-06-21,13,1149.35,0.056,53.44,Bank Transfer,Completed,2.6,826.5,50.0,Corporate,Wh-04,No,13.0,Late Delivery,14941.55,836.7268,14104.8232,14051.383199999998
Ord-10951,Cust-1248,Renata Ribeiro,Frank Miller,West,France,Direct,Prod-105,Chair,Electronics,2025-04-21,17,639.17,0.285,110.16,Bank Transfer,Completed,4.9,4876.64,24.0,Enterprise,Wh-01,No,12.0,Late Delivery,10865.89,3096.77865,7769.111349999999,7658.951349999999
Ord-11058,Cust-1039,Joao Barbosa,Henry Moore,,Uk,Wholesale,Prod-116,Chair,Furniture,2022-03-08,9,1070.7,0.103,3.94,Credit Card,Completed,2.4,8942.35,,Small Business,Wh-04,No,9.0,Wrong Item,9636.3,992.5389,8643.761100000002,8639.821100000001
Ord-10619,Cust-1061,Andre Vieira,Carla Davis,North,Germany,Direct,Prod-107,Monitor,Food,2022-01-13,4,780.52,0.093,129.46,Paypal,Completed,4.6,3351.52,62.0,Enterprise,Wh-03,No,6.0,Customer Changed Mind,3122.08,290.35344,2831.72656,2702.26656
Ord-10024,Cust-1276,Sofia Castro,Bob Smith,South,Germany,Wholesale,Prod-103,Tablet,Electronics,2022-08-24,7,1505.46,0.011,26.24,Credit Card,Completed,1.4,1450.12,58.0,Enterprise,Wh-02,No,3.0,,10538.22,115.92042,10422.29958,10396.05958
Ord-10795,Cust-1241,Laura Nogueira,Bob Smith,North,Germany,Direct,Prod-145,Tablet,Clothing,2023-07-31,2,129.84,0.156,95.91,Cash,Returned,1.1,7623.47,30.0,Consumer,Wh-04,No,10.0,Late Delivery,259.68,40.51008,219.16992,123.25992
Ord-10577,Cust-1214,Leticia Rocha,Frank Miller,West,Brazil,Direct,Prod-119,Desk,Furniture,2024-03-13,1,1052.58,0.262,91.92,Bank Transfer,Completed,2.0,2468.22,37.0,Enterprise,Wh-01,No,11.0,,1052.58,275.77596,776.80404,684.88404
Ord-10885,Cust-1334,Natalia Almeida,Alice Johnson,South,Brazil,Retail,Prod-129,Chair,Clothing,2022-03-04,18,890.71,0.149,135.35,Debit Card,Cancelled,4.9,7392.3,39.0,Enterprise,Wh-01,No,3.0,Wrong Item,16032.78,2388.88422,13643.89578,13508.54578
Ord-10380,Cust-1115,Priscila Barbosa,Carla Davis,Central,Germany,Direct,Prod-137,Notebook,Furniture,2022-04-21,15,,0.254,89.5,,Completed,4.9,5190.06,39.0,Corporate,Wh-02,No,14.0,Customer Changed Mind,20916.300000000003,5312.740200000001,15603.559800000005,15514.059800000005
Ord-10403,Cust-1272,Priscila Souza,Alice Johnson,North,France,Online,Prod-142,Chair,Electronics,2025-04-29,19,,0.068,9.77,Paypal,Completed,1.6,9485.61,37.0,Corporate,Wh-04,No,3.0,Wrong Item,28903.37,1965.42916,26937.94084,26928.17084
Ord-10099,Cust-1040,Larissa Rocha,Carla Davis,West,Canada,Wholesale,Prod-103,Printer,Office Supplies,2024-11-09,13,,0.01,45.12,Cash,Completed,3.0,854.53,68.0,Corporate,Wh-03,Yes,3.0,,21269.82,212.6982,21057.1218,21012.0018
Ord-11029,Cust-1100,Priscila Vieira,Carla Davis,West,Australia,Retail,Prod-106,Chair,Electronics,2025-11-20,11,142.32,0.006,82.4,Debit Card,Completed,3.8,8377.36,40.0,Corporate,Wh-01,No,7.0,Wrong Item,1565.52,9.39312,1556.12688,1473.72688
Ord-11028,Cust-1041,Renata Azevedo,,North,Australia,Direct,Prod-149,Keyboard,Electronics,2024-09-24,13,165.69,,147.95,Debit Card,Returned,3.8,3057.49,69.0,Consumer,Wh-02,No,14.0,Late Delivery,2153.97,163.70172,1990.26828,1842.31828
Ord-10702,Cust-1201,Daniel Dias,Grace Taylor,North,France,Direct,Prod-130,Coffee Maker,Electronics,2022-03-14,2,,0.187,132.62,Cash,Completed,4.0,3934.01,47.0,Corporate,Wh-03,No,1.0,Customer Changed Mind,3390.56,634.03472,2756.52528,2623.90528
Ord-10464,Cust-1310,Felipe Cardoso,Carla Davis,South,Brazil,Wholesale,Prod-132,Desk,Clothing,2025-11-23,2,1403.08,0.194,19.59,Bank Transfer,Pending,4.6,2739.04,56.0,Corporate,Wh-01,No,12.0,Late Delivery,2806.16,544.39504,2261.76496,2242.17496
Ord-11019,Cust-1110,Laura Moreira,,East,Brazil,Direct,Prod-131,Desk,Office Supplies,2024-12-20,15,1140.26,0.269,61.77,Bank Transfer,Pending,2.9,7460.38,18.0,Enterprise,Wh-03,Yes,4.0,,17103.9,4600.949100000001,12502.9509,12441.1809
Ord-10546,Cust-1279,Isabela Rocha,Carla Davis,East,Brazil,Direct,Prod-147,Tablet,Office Supplies,2022-04-02,20,1561.6,0.282,26.12,Bank Transfer,Completed,3.3,1946.57,57.0,Enterprise,Wh-04,No,7.0,Wrong Item,31232.0,8807.423999999999,22424.576,22398.456
Ord-10178,Cust-1283,Rafael Ferreira,Alice Johnson,South,Usa,Direct,Prod-128,Keyboard,Electronics,2025-12-13,11,1902.85,0.04,23.99,Debit Card,Completed,3.9,4350.75,42.0,Consumer,Wh-02,No,13.0,Wrong Item,20931.35,837.2539999999999,20094.096,20070.106
Ord-10269,Cust-1198,Camila Costa,Emma Wilson,West,Usa,Retail,Prod-137,Phone,Office Supplies,2022-04-16,5,1996.69,0.231,81.57,Cash,Completed,3.4,3960.13,66.0,Corporate,Wh-01,No,9.0,Late Delivery,9983.45,2306.1769500000005,7677.27305,7595.70305
Ord-10297,Cust-1146,Clara Martins,Bob Smith,West,Uk,Retail,Prod-105,Printer,Office Supplies,2023-09-16,3,,0.073,31.21,Credit Card,Pending,2.7,5539.81,59.0,Corporate,Wh-02,No,3.0,Customer Changed Mind,6247.62,456.07626,5791.54374,5760.33374
Ord-10279,Cust-1098,Diego Castro,Emma Wilson,East,Usa,Wholesale,Prod-142,Mouse,Food,2023-08-01,3,2480.64,0.008,52.21,Debit Card,Completed,1.8,8696.6,41.0,Enterprise,Wh-01,No,11.0,Customer Changed Mind,7441.92,59.53536,7382.38464,7330.17464
Ord-10303,Cust-1119,Renata Moraes,Emma Wilson,East,Usa,Wholesale,Prod-112,Phone,Office Supplies,2022-09-21,16,564.52,0.058,114.46,Debit Card,Completed,3.9,1818.22,27.0,Consumer,Wh-03,No,4.0,Wrong Item,9032.32,523.87456,8508.44544,8393.98544
Ord-10183,Cust-1285,Clara Barbosa,Frank Miller,East,Canada,Wholesale,Prod-138,Printer,Furniture,2023-02-20,4,496.35,0.159,110.93,Cash,Cancelled,3.6,6202.76,74.0,Consumer,Wh-03,No,3.0,Wrong Item,1985.4,315.6786,1669.7214,1558.7914
Ord-10365,Cust-1157,Gustavo Santana,Daniel Brown,East,France,Retail,Prod-117,Keyboard,Clothing,2022-12-04,15,,0.037,50.97,Bank Transfer,Returned,1.3,4720.96,31.0,Small Business,Wh-04,No,9.0,Late Delivery,7786.35,288.09495,7498.255050000001,7447.28505
Ord-10168,Cust-1326,Manuela Azevedo,Alice Johnson,West,Germany,Retail,Prod-132,Notebook,Electronics,2023-06-15,19,1122.75,,38.4,Debit Card,Completed,1.1,7014.41,25.0,Enterprise,Wh-03,No,2.0,,21332.25,3967.7985,17364.4515,17326.051499999998
Ord-10039,Cust-1363,Rodrigo Ribeiro,Daniel Brown,West,France,Online,Prod-110,Printer,Clothing,2025-10-04,9,1222.66,0.178,101.38,Cash,Completed,4.2,1121.91,58.0,Enterprise,Wh-04,No,6.0,Late Delivery,11003.94,1958.70132,9045.23868,8943.858680000001
Ord-10423,Cust-1263,Ramon Lima,Daniel Brown,,Uk,Retail,Prod-139,Desk,Furniture,2025-11-29,20,1701.13,0.156,46.75,Cash,Completed,4.9,9235.49,69.0,Corporate,Wh-02,Yes,14.0,Damaged,34022.600000000006,5307.525600000001,28715.074400000005,28668.324400000005
Ord-11187,Cust-1156,Manuela Freitas,Carla Davis,Central,Uk,Wholesale,Prod-114,Desk,Electronics,2023-10-23,-5,622.53,0.278,48.6,Paypal,Completed,5.0,8036.52,35.0,Enterprise,Wh-04,No,12.0,Wrong Item,2490.12,692.25336,1797.8666399999995,1749.2666399999998
Ord-10575,Cust-1241,Bianca Cardoso,Emma Wilson,Central,,Retail,Prod-130,Keyboard,Clothing,2023-11-29,15,429.82,0.249,69.34,Debit Card,Completed,2.0,5599.71,46.0,Enterprise,Wh-04,No,13.0,,6447.3,1605.3777,4841.9223,4772.5823
Ord-10362,Cust-1016,Vinicius Carvalho,Bob Smith,West,Germany,Direct,Prod-121,Tablet,Electronics,2025-08-08,3,1055.09,0.06,39.29,Paypal,Completed,3.5,6052.67,,Enterprise,Wh-04,Yes,9.0,,3165.2699999999995,189.9162,2975.3537999999994,2936.0637999999994
Ord-10814,Cust-1282,Leonardo Azevedo,Henry Moore,South,Usa,Wholesale,Prod-105,Chair,Clothing,2023-03-10,7,1789.12,0.003,105.66,Cash,Completed,4.0,4089.27,34.0,Enterprise,Wh-02,No,11.0,Late Delivery,12523.84,37.57152,12486.26848,12380.60848
Ord-10635,Cust-1222,Priscila Moreira,,West,Usa,Online,Prod-123,Keyboard,Furniture,2024-07-13,1,1282.97,0.194,105.5,Bank Transfer,Pending,2.3,1669.98,37.0,Consumer,Wh-04,Yes,13.0,Damaged,1282.97,248.89618,1034.07382,928.57382
Ord-10561,Cust-1267,Ramon Moreira,Frank Miller,Central,Australia,Online,Prod-106,Notebook,Office Supplies,2023-04-11,3,628.75,,30.01,,Completed,4.7,6727.15,71.0,Consumer,Wh-01,Yes,10.0,Late Delivery,1886.25,164.10375,1722.14625,1692.13625
Ord-10689,Cust-1144,Aline Pereira,Daniel Brown,South,France,Retail,Prod-140,Monitor,Electronics,2022-11-21,17,2473.85,0.174,68.39,Paypal,Returned,2.2,8643.38,57.0,Consumer,Wh-02,Yes,12.0,Damaged,42055.45,7317.648299999999,34737.8017,34669.4117
Ord-10432,Cust-1214,Manuela Santana,Henry Moore,Central,Uk,Wholesale,Prod-108,Mouse,Electronics,2023-11-20,3,107.86,0.179,145.58,Credit Card,Returned,1.5,7578.19,73.0,Consumer,Wh-02,No,12.0,Damaged,323.58,57.92081999999999,265.65918,120.07917999999998
Ord-10966,Cust-1007,Manuela Carvalho,Frank Miller,West,France,Retail,Prod-132,Desk,Food,2024-02-17,8,57.23,0.257,56.89,Cash,Completed,2.5,2789.04,48.0,Consumer,Wh-01,Yes,12.0,Customer Changed Mind,457.84,117.66488,340.17512,283.28512
Ord-10844,Cust-1347,Clara Lima,Carla Davis,North,France,Wholesale,Prod-121,Chair,Office Supplies,2022-03-15,9,152.98,0.279,65.11,Paypal,Completed,4.6,9672.74,19.0,Enterprise,Wh-01,No,2.0,Wrong Item,1376.82,384.13278,992.68722,927.57722
Ord-10070,Cust-1389,Gustavo Oliveira,Grace Taylor,Central,France,Wholesale,Prod-128,Desk,Electronics,2022-12-20,17,2218.33,0.036,10.35,Credit Card,Completed,2.1,9304.49,53.0,Enterprise,Wh-03,No,8.0,,37711.61,1357.6179599999998,36353.99204,36343.64204
Ord-10064,Cust-1205,Natalia Moreira,Grace Taylor,West,Usa,Online,Prod-127,Coffee Maker,Food,2025-09-28,16,1358.66,0.181,62.7,Paypal,Completed,3.2,5612.09,46.0,Corporate,Wh-02,No,14.0,Late Delivery,21738.56,3934.67936,17803.880640000003,17741.180640000002
Ord-10581,Cust-1092,Larissa Ferreira,Frank Miller,Central,Canada,Direct,Prod-101,Keyboard,Food,2025-01-04,12,1962.34,,84.95,Cash,Completed,2.5,9752.53,47.0,Small Business,Wh-01,No,5.0,,23548.08,3744.14472,19803.93528,19718.98528
Ord-10647,Cust-1052,Gabriel Oliveira,Grace Taylor,East,Usa,Retail,Prod-127,Chair,Clothing,2024-02-09,2,798.79,0.166,139.32,Credit Card,Returned,2.6,3812.12,43.0,Enterprise,Wh-04,No,14.0,,1597.58,265.19828,1332.38172,1193.06172
Ord-10434,Cust-1050,Leonardo Gomes,Alice Johnson,East,Australia,Retail,Prod-130,Keyboard,Clothing,2025-07-04,18,,,125.22,Cash,Completed,4.8,3402.55,40.0,Corporate,Wh-01,No,7.0,Wrong Item,31064.58,7921.4679,23143.1121,23017.8921
Ord-10242,Cust-1323,Isabela Ribeiro,Bob Smith,West,Australia,Wholesale,Prod-111,Printer,Food,2022-10-18,10,1515.33,0.211,27.09,Credit Card,Returned,3.7,7063.09,64.0,Consumer,Wh-02,No,10.0,Damaged,15153.3,3197.3463,11955.9537,11928.8637
Ord-10935,Cust-1169,Rodrigo Oliveira,Emma Wilson,East,Australia,Direct,Prod-106,Phone,Food,2023-04-09,17,1365.91,,60.3,Bank Transfer,Completed,2.6,1925.23,74.0,Small Business,Wh-02,Yes,4.0,Late Delivery,23220.47,464.4094,22756.0606,22695.7606
Ord-10967,Cust-1112,Carolina Azevedo,Daniel Brown,South,Canada,Online,Prod-114,Printer,Food,,19,1512.27,0.145,115.75,Bank Transfer,Completed,2.6,4741.23,54.0,Corporate,Wh-01,No,11.0,,28733.13,4166.30385,24566.82615,24451.07615
Ord-10076,Cust-1217,Andre Nogueira,Emma Wilson,Central,Germany,Retail,Prod-141,Keyboard,Furniture,2025-03-02,13,1243.52,0.237,69.17,Cash,Completed,2.9,6435.67,46.0,Enterprise,Wh-01,No,11.0,Late Delivery,16165.76,3831.28512,12334.47488,12265.30488
Ord-11062,Cust-1005,Juliana Rocha,,Central,Brazil,Retail,Prod-129,Printer,Furniture,2023-04-15,16,2109.48,0.06,143.66,Credit Card,Cancelled,1.1,2943.53,63.0,Corporate,Wh-03,No,4.0,Wrong Item,33751.68,2025.1008,31726.5792,31582.9192
Ord-11196,Cust-1085,Luana Ramos,Emma Wilson,West,France,Wholesale,Prod-102,Headphones,Office Supplies,2025-02-20,4,891.74,0.114,91.81,Credit Card,Completed,4.0,8810.33,72.0,Small Business,Wh-03,No,14.0,Late Delivery,3566.96,406.63344,3160.32656,3068.51656
Ord-10867,Cust-1340,Joao Oliveira,Alice Johnson,North,Germany,Direct,Prod-148,Desk,Electronics,2023-05-08,18,1442.32,0.208,130.61,Debit Card,Completed,2.1,4349.94,47.0,Small Business,Wh-04,No,13.0,Customer Changed Mind,25961.76,5400.046079999999,20561.71392,20431.10392
Ord-10462,Cust-1046,Felipe Moraes,Emma Wilson,Central,Australia,Retail,Prod-102,Laptop,Furniture,2023-09-15,10,707.37,,49.5,Paypal,Returned,5.0,4844.3,24.0,Enterprise,Wh-01,No,4.0,Customer Changed Mind,7073.7,813.4755,6260.2245,6210.7245
Ord-10559,Cust-1178,Gustavo Oliveira,Frank Miller,Central,France,Online,Prod-109,Chair,Food,2024-10-06,10,1724.71,0.09,86.48,Paypal,Completed,4.8,5824.64,42.0,Small Business,Wh-02,No,14.0,Wrong Item,17247.1,1552.2389999999998,15694.861,15608.381
Ord-10813,Cust-1314,Andre Silva,Grace Taylor,North,Uk,Wholesale,Prod-135,Chair,Furniture,2024-07-04,8,2466.19,0.268,146.29,Bank Transfer,Completed,2.9,9490.63,64.0,Corporate,Wh-01,No,7.0,Wrong Item,19729.52,5287.51136,14442.00864,14295.71864
