order_id,customer_id,customer_name,sales_rep,region,country,sales_channel,product_id,product_name,category,order_date,quantity,unit_price,discount,shipping_cost,payment_method,order_status,customer_rating,sales_target,customer_age,customer_segment,warehouse,is_priority,delivery_days,return_reason,gross_sales,discount_amount,net_sales,profit,completely_empty_column_1,completely_empty_column_2,mostly_empty_notes,blank_column_1,Unnamed: blank_column,system_audit_dummy,internal_notes
ORD-11091,CUST-1000,Laura Vieira,Emma Wilson,Central,France,Wholesale,PROD-143,Notebook,Furniture,2025-11-07 00:00:00,5,679.76,0.123,86.24,Bank Transfer,Cancelled,3.8,5026.58,66.0,Consumer,WH-02,No,8.0,,3398.8,418.0524,2980.7476,2894.5076000000004,,,,,,,
ORD-10259,CUST-1186,Luana Castro,Daniel Brown,West,France,Retail,PROD-115,Printer,Electronics,2024-04-15 00:00:00,10,1337.95,0.174,1.55,Bank Transfer,Completed,1.0,7457.75,45.0,Consumer,WH-01,No,3.0,Customer Changed Mind,13379.5,2328.033,11051.467,11049.917,,,,,,,
ORD-10902,CUST-1052,Manuela Mendes,Grace Taylor,Central,Canada,Retail,PROD-100,Coffee Maker,Clothing,2024-10-22 00:00:00,7,1814.11,0.077,68.16,Bank Transfer,N/A,3.4,7326.07,32.0,Consumer,WH-02,No,9.0,Wrong Item,12698.77,977.80529,11720.964709999998,11652.80471,,,,,,,
ORD-10889,CUST-1050,Priscila Vieira,Grace Taylor,South,Germany,Wholesale,PROD-137,Laptop,Electronics,2025-12-22 00:00:00,3,$765.67,0.10,118.94,PayPal,completed,2.7,1173.68,71.0,Corporate,WH-01,No,1.0,Damaged,2297.01,188.35482,2108.65518,1989.71518,,,,,,,
ORD-10156,CUST-1051,Bianca Moreira,Emma Wilson,South,USA,Wholesale,PROD-105,Mouse,Office Supplies,2023-05-24 00:00:00,19,2081.32,0.07,133.33,Cash,Completed,1.1,1537.37,65.0,Corporate,WH-04,No,4.0,Late Delivery,39545.08,2768.1556000000005,36776.9244,36643.5944,,,,,,,
ORD-10404,CUST-1103,Beatriz Carvalho,Bob Smith,Central,Germany,Online,PROD-142,Monitor,Office Supplies,2024-12-10 00:00:00,13,987.97,0.143,65.13,Bank Transfer,Completed,1.6,1299.62,N/A,Consumer,WH-01,No,9.0,,12843.61,1836.63623,11006.97377,10941.84377,,,,,,,
ORD-10455,CUST-1004,Bianca Cardoso,Henry Moore,South,Canada,Online,PROD-137,Tablet,  Food ,2024-05-07 00:00:00,17,257.66,0.26,104.22,Cash,Completed,3.5,1270.3,69.0,Enterprise,WH-03,No,7.0,Wrong Item,4380.22,1138.8572,3241.3628,3137.1428,,,,,,,
ORD-10683,CUST-1164,Andre Souza,Grace Taylor,Central,Brazil,Direct,PROD-110,Monitor,Food,2022-10-23 00:00:00,16,1793.85,0.085,75.14,Debit Card,Completed,4.6,3268.83,54.0,Corporate,WH-02,No,7.0,,28701.6,2439.636,26261.964,26186.824,,,,,,,
ORD-10833,CUST-1084,Caio Vieira,Carla Davis,North,Australia,Online,PROD-122,Desk,Furniture,2025-01-08 00:00:00,9,2104.58,0.285,41.67,Credit Card,Completed,1.8,7478.91,64.0,Small Business,WH-04,No,12.0,Damaged,18941.22,5398.2477,13542.9723,13501.3023,,,,,,,
ORD-10048,CUST-1166,Henrique Moreira,Alice Johnson,South,GERMANY,Wholesale,PROD-144,Notebook,Office Supplies,2024-09-02 00:00:00,18,1898.77,0.007,29.02,Credit Card,Completed,3.6,4892.19,69.0,Consumer,WH-02,No,3.0,Damaged,34177.86,239.24502,33938.61498,33909.59498,,,,,,,
ORD-10729,CUST-1159,Isabela Almeida  ,Frank Miller,East,Australia,Retail,PROD-148,Headphones,Furniture,2022-07-26 00:00:00,11,1355.2,0.139,26.95,Cash,Completed,3.3,9122.57,47.0,Corporate,WH-01,No,7.0,Customer Changed Mind,14907.2,2072.1008,12835.0992,12808.1492,,,,,,,
ORD-10981,CUST-1364,Daniel Ribeiro,Grace Taylor,east,UK,Direct,PROD-134,Mouse,Electronics,2024-02-30,6,249.52,0.078,23.46,Bank Transfer,Completed,,8176.94,45.0,Small Business,WH-04,No,3.0,Customer Changed Mind,1497.12,116.77536,1380.34464,1356.88464,,,,,,,
ORD-10511,CUST-1085,Eduardo Teixeira,Frank Miller,North,UK,Retail,PROD-109,Laptop,Furniture,2025-06-06 00:00:00,2,1765.2,0.175,17.27,Debit Card,Completed,1.6,9671.68,46.0,Corporate,WH-02,No,8.0,Wrong Item,3530.4,617.8199999999999,2912.58,2895.31,,,,,,,
ORD-10565,CUST-1329,Manuela Santana,Daniel Brown,South,Brazil,Wholesale,PROD-139,Printer,Electronics,2022-01-30 00:00:00,10,634.44,0.011,52.52,PayPal,Completed,3.7,9326.17,37.0,Corporate,WH-02,No,3.0,Late Delivery,6344.400000000001,69.7884,6274.6116,6222.0916,,,,,,,manual review
ORD-10721,CUST-1190,Henrique Azevedo,Emma Wilson,East,UK,Wholesale,PROD-112,Printer,Office Supplies,2025-10-11 00:00:00,19,1989.07,0.042,110.1,Cash,Completed,3.7,9356.16,24.0,Small Business,WH-03,No,13.0,Late Delivery,37792.33,1587.27786,36205.05214,36094.95214,,,,,,,
,,Leticia Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-10506,CUST-1348,Rafael Costa,Emma Wilson,West,France,Direct,PROD-147,Desk,Office Supplies,2024-11-17 00:00:00,11,2091.02,0.012,33.45,PayPal,Completed,2.7,9882.06,35.0,Corporate,WH-02,No,13.0,Late Delivery,23001.22,276.01464000000004,22725.20536,22691.75536,,,,,,,
ORD-10491,CUST-1238,Pedro Teixeira,Bob Smith,Central,Canada,Direct,PROD-118,Notebook,Food,2025-05-02 00:00:00,9,1454.71,0.10,21.39,PayPal,Completed,2.0,1997.78,22.0,Consumer,WH-02,No,4.0,Customer Changed Mind,13092.39,1060.48359,12031.90641,12010.51641,,,Follow up,,,,
ORD-10539,CUST-1249,Eduardo Ribeiro,Grace Taylor,North,France,Online,PROD-141,Keyboard,Clothing,2022-04-11 00:00:00,12,1084.84,0.001,73.27,Credit Card,Completed,3.3,8268.89,49.0,Corporate,WH-01,Yes,9.0,Late Delivery,13018.079999999998,13.018079999999998,13005.061919999998,12931.791919999998,,,,,,,
ORD-10782,CUST-1396,Caio Silva,Alice Johnson,South,Australia,Online,PROD-108,Printer,Electronics,2023-04-06 00:00:00,10,1404.23,0.163,5.5,Cash,Completed,2.4,1469.28,53.0,Enterprise,WH-02,YES,10.0,Wrong Item,14042.3,2288.8949,11753.4051,11747.9051,,,,,,,
ORD-10461,CUST-1349,Daniel Teixeira,Daniel Brown,East,Germany,Direct,PROD-139,Coffee Maker,N/A,2025-03-21 00:00:00,14,108.54,,67.35,Cash,Returned,1.2,3270.9,50.0,Enterprise,WH-04,No,2.0,,1519.5600000000002,173.22984000000002,1346.3301600000002,1278.9801600000003,,,,,,,
ORD-10341,CUST-1157,Clara Costa,Emma Wilson,Central,USA,Wholesale,PROD-144,Monitor,Electronics,2024-12-25 00:00:00,8,USD 1073.17,0.139,120.37,Cash,Completed,4.4,5118.97,68.0,Consumer,WH-03,No,2.0,Damaged,8585.36,1193.36504,7391.99496,7271.62496,,,,,,,
ORD-10954,CUST-1213,Andre Ferreira  ,Henry Moore,West,Australia,Wholesale,PROD-105,Phone,Clothing,2025-01-18 00:00:00,19,2081.43,0.299,26.52,Credit Card,Completed,3.2,5675.75,47.0,Corporate,WH-01,No,10.0,Customer Changed Mind,39547.17,11824.603829999998,27722.56617,27696.04617,,,,,,,
ORD-10767,CUST-1135,Beatriz Mendes,Henry Moore,Central,Australia,Wholesale,PROD-120,Mouse,Office Supplies,2024-08-24 00:00:00,17,1806.63,0.101,41.17,Cash,Returned,2.3,621.77,32.0,Corporate,WH-02,No,8.0,Customer Changed Mind,30712.710000000003,3101.9837100000004,27610.72629,27569.556290000004,,,,,,,
ORD-10248,CUST-1279,Camila Mendes,Emma Wilson,Central,,Online,PROD-102,Desk,Clothing,2024-10-24 00:00:00,15,1899.77,0.168,7.87,Debit Card,Completed,1.4,6664.06,34.0,Corporate,WH-01,No,4.0,,28496.55,4787.4204,23709.1296,23701.2596,,,,,,,
ORD-10083,CUST-1270,Camila Azevedo,Daniel Brown,North,Germany,Online,PROD-121,Printer,furniture,2025-10-24 00:00:00,9,,0.158,80.9,Credit Card,Completed,1.2,8680.02,thirty-two,Corporate,WH-04,No,1.0,Customer Changed Mind,21618.18,3415.6724400000003,18202.50756,18121.60756,,,,,,,
ORD-10258,CUST-1123,Rafael Costa,Bob Smith,East,Canada,Wholesale,PROD-122,Notebook,Food,2023-05-23 00:00:00,-1,966.63,0.084,126.3,Bank Transfer,Returned,3.1,6037.28,70.0,Corporate,WH-04,No,1.0,,3866.52,324.78768,3541.73232,3415.43232,,,,,,,
ORD-10356,CUST-1303,Mariana Cardoso,Henry Moore,West,USA,ONLINE,PROD-144,  Monitor ,Electronics,"September 02, 2025",,1805.12,0.258,106.03,PayPal,Completed,2.6,2846.71,29.0,Enterprise,WH-03,No,7.0,Damaged,32492.16,8382.97728,24109.18272,24003.15272,,,,,,,
ORD-10947,CUST-1217,Eduardo Moraes,Emma Wilson,South,USA,Direct,PROD-140,Notebook,Office Supplies,2024-12-18 00:00:00,4,611.21,0.106,17.22,Cash,Completed,2.4,5179.79,71.0,Enterprise,WH-03,No,7.0,Customer Changed Mind,2444.84,259.15304000000003,2185.68696,2168.46696,,,,,,,
ORD-10846,CUST-1071,Matheus Lima,Grace Taylor,South,UK,Direct,PROD-103,Monitor,Clothing,2023-11-29 00:00:00,16,2241.95,0.24,122.47,PayPal,Completed,2.4,9131.64,60.0,Consumer,WH-02,No,13.0,Customer Changed Mind,35871.2,8609.088,27262.112,27139.642,,,,,,,
ORD-11153,CUST-1077,Murilo Carvalho,Daniel Brown,Central,CANADA,Online,PROD-113,Keyboard,Food,2023-05-08 00:00:00,10,1299.0,0.204,123.52,PayPal,Completed,2.5,6281.42,40.0,Enterprise,WH-01,Yes,12.0,Late Delivery,12990.0,2649.96,10340.04,10216.52,,,,,,,
ORD-10806,CUST-1176,Bruno Castro,Carla Davis,East,Australia,Direct,PROD-126,Notebook,CLOTHING,2023-02-17 00:00:00,18,1235.11,0.081,130.34,Credit Card,Completed,2.7,3061.65,,Enterprise,WH-02,No,5.0,Damaged,22231.98,1800.79038,20431.18962,20300.84962,,,,,,,
ORD-10843,CUST-1033,Natalia Santana,Daniel Brown,,Germany,Retail,PROD-105,Chair,Food,2022-08-02 00:00:00,13,136.34,0.077,113.47,PayPal,Completed,4.1,1666.85,32.0,Consumer,WH-04,Yes,4.0,,1772.42,136.47634,1635.94366,1522.47366,,,,,,,
ORD-10884,CUST-1165,Fernanda Carvalho,Alice Johnson,North,Australia,Wholesale,PROD-130,Laptop,Electronics,2023-01-10 00:00:00,10,1097.72,0.268,143.12,Credit Card,Completed,4.8,9422.36,72.0,Consumer,WH-01,No,13.0,Late Delivery,10977.2,2941.8896000000004,8035.3104,7892.1904,,,Check address,,,,
,,Caio Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-11043,CUST-1069,Bruno Carvalho,Daniel Brown,South,Germany,Retail,PROD-137,Notebook,Office Supplies,2023-12-18 00:00:00,14,1013.53,0.107,123.17,Credit Card,Completed,2.1,6275.24,63.0,Consumer,WH-01,no,8.0,Late Delivery,14189.42,1518.26794,12671.15206,12547.98206,,,,,,,
ORD-10625,CUST-1186,Felipe Souza,Bob Smith,Central,Canada,Wholesale,PROD-116,Mouse,Office Supplies,2022-05-02 00:00:00,16,1205.05,0.285,121.76,Cash,Completed,4.4,8671.14,56.0,Enterprise,WH-01,No,13.0,Late Delivery,19280.8,5495.027999999999,13785.772,13664.012,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-10676,CUST-1169,Felipe Castro,Carla Davis,North,Australia,Online,PROD-126,Headphones,Food,2024-06-05 00:00:00,5,596.27,0.08,3.63,Bank Transfer,Completed,3.6,4979.41,54.0,Small Business,WH-01,No,3.0,,2981.35,238.508,2742.842,2739.212,,,,,,,
ORD-10174,CUST-1169,Matheus Teixeira,Alice Johnson,Central,Brazil,Wholesale,PROD-138,Laptop,Office Supplies,2023-06-09 00:00:00,2,586.96,0.251,30.67,Cash,Completed,3.1,3074.0,66.0,Corporate,WH-02,No,4.0,,1173.92,294.65392,879.2660800000001,848.5960800000001,,,,,,,
ORD-10355,CUST-1316,Diego Lima,Henry Moore,West,USA,Online,PROD-113,Desk,Electronics,2023-09-20 00:00:00,7,1258.18,0.005,2.86,Cash,N/A,2.0,6444.81,57.0,Consumer,WH-01,Yes,8.0,Customer Changed Mind,8807.26,44.0363,8763.2237,8760.3637,,,,,,,
ORD-10496,CUST-1047,Carolina Castro,Henry Moore,Central,Germany,Direct,PROD-139,Printer,Clothing,2022-01-11 00:00:00,5,449.16,0.027,139.71,Debit Card,Completed,1.9,2927.28,29.0,Enterprise,WH-04,No,11.0,Late Delivery,2245.8,60.6366,2185.1634000000004,2045.4534000000003,,,,,,,
ORD-10444,CUST-1304,Isabela Santana,Daniel Brown,South,France,Wholesale,PROD-136,Desk,Office Supplies,2023-09-22 00:00:00,6,1650.32,,123.41,Cash,completed,1.9,6496.07,72.0,Small Business,WH-02,No,1.0,,9901.92,2663.61648,7238.303519999999,7114.89352,,,,,,,follow up
ORD-10675,CUST-1167,Natalia Azevedo,Alice Johnson,North,France,Wholesale,PROD-100,Notebook,Clothing,2025-07-08 00:00:00,6,352.2,0.046,132.99,Bank Transfer,Completed,2.1,2802.04,64.0,Enterprise,WH-01,No,7.0,Damaged,2113.2,97.2072,2015.9928,1883.0028,,,,,,,
ORD-10934,CUST-1091,Daniel Moreira,Henry Moore,West,Brazil,Retail,PROD-115,Desk,Food,2023-09-11 00:00:00,10,2451.13,0.079,14.39,Bank Transfer,Completed,4.0,7508.77,62.0,Consumer,WH-02,Yes,11.0,Late Delivery,24511.300000000003,1936.3927000000003,22574.907300000003,22560.517300000003,,,,,,,
ORD-10780,CUST-1219,Rafael Souza,Emma Wilson,North,France,Wholesale,PROD-136,Keyboard,Furniture,2022-01-25 00:00:00,1,$993.61,0.063,133.02,Credit Card,Completed,4.6,5800.93,38.0,Enterprise,WH-02,No,8.0,Wrong Item,993.61,62.59743,931.01257,797.99257,,,,,,,
ORD-11159,CUST-1088,Juliana Silva,Grace Taylor,East,France,Retail,PROD-102,  Tablet ,  Office Supplies ,2024-05-03 00:00:00,12,1440.32,0.242,86.8,Cash,Pending,1.4,7435.1,59.0,Consumer,WH-03,No,8.0,Customer Changed Mind,17283.84,4182.68928,13101.15072,13014.350720000002,,,,,,,
ORD-10960,CUST-1047,Mariana Correia,Carla Davis,East,France,Online,PROD-112,Printer,Furniture,2022-02-21 00:00:00,18,896.92,0.294,89.04,Cash,Completed,1.8,2536.23,35.0,Corporate,WH-02,No,6.0,,16144.56,4746.500639999999,11398.05936,11309.019359999998,,,,,,,
ORD-10304,CUST-1160,Patricia Teixeira,Daniel Brown,Central,USA,Retail,PROD-142,Phone,Clothing,2024-10-23 00:00:00,20,250.59,0.026,99.65,Cash,Completed,1.1,1594.96,35.0,Corporate,WH-02,No,6.0,Late Delivery,5011.8,130.3068,4881.4932,4781.8432,,,,,,,
ORD-10169,CUST-1186,Patricia Lima,Alice Johnson,East,USA,Wholesale,PROD-109,Printer,Food,2022-06-08 00:00:00,18,306.34,0.025,99.1,Cash,Completed,3.9,7216.82,34.0,Consumer,WH-02,No,3.0,Damaged,5514.12,137.853,5376.267,5277.167,,,,,,,
ORD-10864,CUST-1302,Leonardo Freitas,Henry Moore,Central,UK,Retail,PROD-107,Desk,Furniture,2025-08-08 00:00:00,3,1655.82,0.091,149.86,Credit Card,Completed,1.8,6679.16,67.0,Enterprise,WH-02,No,12.0,Wrong Item,4967.46,452.03886,4515.42114,4365.561140000001,,,,,,,
ORD-10597,CUST-1191,Leonardo Santos,Frank Miller,North,Germany,Wholesale,PROD-146,Chair,Office Supplies,2022-07-11 00:00:00,7,696.11,10%,51.56,Debit Card,Completed,2.7,5587.42,20.0,Consumer,WH-03,No,13.0,Customer Changed Mind,4872.77,652.9511800000001,4219.81882,4168.25882,,,,,,,
ORD-11183,CUST-1178,Daniel Martins,Carla Davis,North,UK,Direct,PROD-101,Phone,Food,2024-12-18 00:00:00,12,857.06,0.164,138.49,Cash,Pending,1.8,2679.31,49.0,Small Business,WH-02,Yes,7.0,Damaged,10284.72,1686.69408,8598.02592,8459.53592,,,,,,,
ORD-10397,CUST-1287,Bianca  Cardoso,Alice Johnson,Central,USA,Wholesale,PROD-124,Mouse,Electronics,2022-01-13 00:00:00,15,2010.07,0.202,13.12,Bank Transfer,Cancelled,4.4,9249.83,31.0,Consumer,WH-01,No,11.0,Customer Changed Mind,30151.05,6090.5121,24060.5379,24047.4179,,,,,,,
ORD-10730,CUST-1172,Juliana Carvalho,,South,UK,Wholesale,PROD-112,Desk,Electronics,2025-07-29 00:00:00,19,225.77,,145.53,Cash,Completed,4.5,7295.93,47.0,Consumer,WH-04,No,8.0,Wrong Item,4289.63,772.1333999999999,3517.4966000000004,3371.9666,,,,,,,
ORD-10330,CUST-1383,Laura Costa,Alice Johnson,North,Australia,Direct,PROD-129,Printer,Clothing,2022-03-05 00:00:00,9,,0.081,61.52,Debit Card,Returned,3.7,4125.31,54.0,Consumer,WH-01,No,9.0,Late Delivery,11883.87,962.59347,10921.27653,10859.75653,,,,,,,
ORD-10288,CUST-1384,Rafael Barbosa,,North,Brazil,Wholesale,PROD-116,Laptop,Food,2022-12-18 00:00:00,7,1053.08,,54.9,PayPal,Completed,4.0,1141.26,35.0,Enterprise,WH-01,No,1.0,Customer Changed Mind,7371.559999999999,412.80736,6958.75264,6903.85264,,,,,,,
ORD-10768,CUST-1185,Carolina Santana,Daniel Brown,West,USA,Wholesale,PROD-138,Notebook,Food,2024-07-26 00:00:00,16,439.59,0.001,131.84, nan ,Completed,1.7,9531.13,23.0,Enterprise,WH-04,No,2.0,Damaged,7033.44,7.03344,7026.406559999999,6894.566559999999,,,,,,,
ORD-10235,CUST-1129,Thiago Mendes,Henry Moore,Central,Canada,Direct,PROD-118,Chair,Office Supplies,2024-07-01 00:00:00,19,1382.64,0.225,148.2,Cash,Cancelled,2.7,7996.36,19.0,Corporate,WH-01,Yes,6.0,Late Delivery,26270.160000000003,5910.786000000001,20359.374000000003,20211.174000000003,,,,,,,
ORD-10838,CUST-1172,Beatriz Vieira,   ,West,Canada,Direct,PROD-106,Tablet,Furniture,2023-12-14 00:00:00,17,746.26,0.289,24.06,Bank Transfer,Completed,1.2,6102.68,54.0,Enterprise,WH-03,No,10.0,Customer Changed Mind,12686.42,3666.37538,9020.04462,8995.984620000001,,,,,,,
ORD-10033,CUST-1169,Ramon Ribeiro,Daniel Brown,West,Australia,direct,PROD-145,Headphones,Food,2023-12-01 00:00:00,17,1883.26,29.1%,81.98,Cash,Completed,3.4,9845.07,67.0,Small Business,WH-01,Yes,2.0,Customer Changed Mind,32015.42,9316.48722,22698.93278,22616.95278,,,,,,,
ORD-10815,CUST-1176,Henrique Cardoso,Emma Wilson,South,UK,Wholesale,PROD-115,Monitor,Office Supplies,2023-10-05 00:00:00,8,1538.53,0.203,106.83,PayPal,Completed,2.5,8784.51,29.0,Small Business,WH-03,Yes,8.0,Wrong Item,12308.24,2498.57272,9809.66728,9702.83728,,,,,,,
ORD-11012,CUST-1024,Priscila Oliveira,Emma Wilson,East,Australia,Retail,PROD-132,Mouse,Food,2025-02-19 00:00:00,11,1016.48,0.094,22.7,PayPal,Cancelled,4.9,4785.89,22.0,Small Business,WH-03,No,7.0,,11181.28,1051.04032,10130.23968,10107.53968,,,,,,,
ORD-10429,CUST-1353,Ramon Vieira,Emma Wilson,South,Canada,Retail,PROD-126,Monitor,Furniture,2025-10-10 00:00:00,19,937.95,0.2,40.38,Debit Card,Cancelled,4.9,3852.77,49.0,Small Business,WH-03,No,8.0,Wrong Item,17821.05,3564.21,14256.84,14216.46,,,,,,,
ORD-10338,CUST-1374,Daniel Cardoso,Grace Taylor,North,UK,Direct,PROD-117,Keyboard,Clothing,2024-09-11 00:00:00,10,1720.0,0.162,141.75,Bank Transfer,Returned,4.8,3757.83,59.0,Corporate,WH-01,Yes,9.0,Damaged,17200.0,2786.4,14413.6,14271.85,,,,,,,
ORD-11018,CUST-1145,Manuela Rocha,Henry Moore,South,Brazil,Wholesale,PROD-140,Headphones,Electronics,2023-03-27 00:00:00,14,1279.29,0.07,108.59,Debit Card,Completed,1.6,9969.74,23.0,Consumer,WH-04,No,4.0,Customer Changed Mind,17910.059999999998,1253.7042,16656.355799999998,16547.765799999997,,,,,,,
ORD-10922,CUST-1280,Priscila Pereira,Alice Johnson,Central,UK,Online,PROD-122,Monitor,Clothing,2025-04-16 00:00:00,15,743.68,0.012,52.51,Credit Card,Completed,1.9,2102.66,20.0,Corporate,WH-04,No,11.0,Customer Changed Mind,11155.2,133.86239999999998,11021.3376,10968.8276,,,,,,,
ORD-11134,CUST-1000,Amanda Ferreira,Grace Taylor,Central,Germany,Online,PROD-148,Mouse,Food,2023-05-05 00:00:00,13,1681.37,0.238,16.93,Bank Transfer,Completed,1.7,5414.12,44.0,Enterprise,WH-03,No,3.0,Damaged,21857.81,5202.158779999999,16655.65122,16638.72122,,,,,,,
ORD-10539,CUST-1249,Eduardo Ribeiro,Grace Taylor,North,France,Online,PROD-141,Keyboard,Clothing,2022-04-11 00:00:00,12,1084.84,0.001,73.27,Credit Card,Completed,3.3,8268.89,49.0,Corporate,WH-01,Yes,9.0,Late Delivery,13018.079999999998,13.018079999999998,13005.061919999998,12931.791919999998,,,,,,,
ORD-10109,CUST-1135,Vinicius Oliveira,Daniel Brown,West,Canada,Online,PROD-108,Monitor,Food,2025-11-11 00:00:00,13,375.26,0.234,111.49,PayPal,Completed,2.5,3273.69,58.0,Small Business,WH-03,No,14.0,Wrong Item,4878.38,1141.54092,3736.83908,3625.34908,,,,,,,
ORD-10195,CUST-1232,Juliana Correia,Emma Wilson,North,France,Direct,PROD-130,Mouse,Food,2025-03-25 00:00:00,5,626.08,0.0,74.78,Credit Card,Completed,3.7,8449.84,51.0,Enterprise,WH-03,No,6.0,Damaged,3130.4,0.0,3130.4,3055.62,,,,,,,
ORD-10257,CUST-1200,Leticia Freitas,Frank Miller,North,Australia,Online,PROD-107,Printer,Furniture,,1,1044.65,0.211,44.51,Bank Transfer,Completed,3.3,3457.35,55.0,Small Business,WH-01,No,11.0,Wrong Item,1044.65,220.42115,824.2288500000001,779.7188500000001,,,,,,,
ORD-10223,CUST-1080,Diego Lima,Carla Davis,South,USA,Direct,PROD-104,Phone,Electronics,2025-05-18 00:00:00,11,1275.51,0.284,52.75,Credit Card,Completed,2.7,3796.21,64.0,Small Business,WH-02,No,11.0,,14030.61,3984.69324,10045.91676,9993.16676,,,,,,,
ORD-10888,CUST-1105,Fernanda Oliveira,,Central,Brazil,Direct,PROD-116,Tablet,Electronics,2023-03-25 00:00:00,3,2063.86,0.162,84.65,Debit Card,Completed,4.6,3447.25,56.0,Consumer,WH-03,No,7.0,Damaged,6191.58,1003.03596,5188.54404,5103.89404,,,,,,,
ORD-10144,CUST-1282,Laura Santos,Daniel Brown,Central,Germany,Online,PROD-111,Laptop,Food,31/02/2025,1,2083.16,0.226,142.96,Cash,Cancelled,3.7,6247.79,58.0,Corporate,WH-01,No,6.0,Damaged,2083.16,470.79416,1612.36584,1469.40584,,,,,,,
ORD-10871,CUST-1102,Beatriz Costa,Henry Moore,West,France,Direct,PROD-118,Desk,Electronics,2022-04-27 00:00:00,10,1143.49,0.05,14.66,Cash,Completed,4.9,4399.72,63.0,Small Business,WH-01,No,14.0,Damaged,11434.9,571.745,10863.155,10848.495,,,,,,,
ORD-10059,CUST-1339,Renata Ramos,Daniel Brown,North,Canada,Wholesale,PROD-135,  Laptop ,Clothing,2024-12-24 00:00:00,7,652.73,0.119,14.02,Credit Card,Completed,3.9,7316.0,35.0,Consumer,WH-03,No,4.0,Late Delivery,4569.110000000001,543.72409,4025.38591,4011.36591,,,,,,,
ORD-10445,CUST-1179,Leticia Dias,Emma Wilson,Central,France,Online,PROD-127,Notebook,Food,2023-03-10 00:00:00,1,2286.57,0.267,101.32,Bank Transfer,Completed,4.9,5899.3,56.0,Small Business,WH-03,No,5.0,Damaged,2286.57,610.5141900000001,1676.05581,1574.73581,,,,,,,
ORD-11078,CUST-1172,Manuela Pereira,Emma Wilson,Central,Germany,Online,PROD-144,Keyboard, ,2025-05-05 00:00:00,20,2083.29,0.203,149.01,Debit Card,Completed,2.8,4776.96,23.0,Consumer,WH-01,No,1.0,Customer Changed Mind,41665.8,8458.157400000002,33207.6426,33058.6326,,,,,,,
ORD-11035,CUST-1314,Mariana Monteiro,Alice Johnson,South,Australia,Wholesale,PROD-125,  Phone ,Electronics,2024-03-07 00:00:00,4,1228.1,0.179,12.75,Credit Card,Completed,3.9,4643.97,48.0,Small Business,WH-04,Yes,2.0,Damaged,4912.4,879.3195999999999,4033.0804,4020.3304,,,,,,,
ORD-10210,CUST-1095,Natalia Santos,Emma Wilson,West,Canada,Direct,PROD-120,Coffee Maker,Food,2025-09-16 00:00:00,6,1930.11,0.185,26.2,PayPal,Completed,4.0,8898.81,61.0,Consumer,WH-03,No,4.0,Customer Changed Mind,11580.66,2142.4221,9438.2379,9412.0379,,,,,,,
ORD-11094,CUST-1319,Beatriz Nogueira,Henry Moore,West,Australia,Online,PROD-114,Notebook,Furniture,2025-01-10 00:00:00,5,901.11,0.202,18.81,,Completed,2.3,8679.89,54.0,Consumer,WH-02,No,10.0,Wrong Item,4505.55,910.1211,3595.4289,3576.6189,,,,,,,
ORD-10582,CUST-1089,Aline Teixeira,Frank Miller,Central,USA,Retail,PROD-124,  Coffee Maker ,Office Supplies,2025-01-24 00:00:00,13,467.46,0.06,106.81,N/A,Completed,4.7,4789.36,26.0,Small Business,WH-04,No,11.0,Late Delivery,6076.98,364.6188,5712.361199999999,5605.551199999999,,,,,,,
ORD-10494,CUST-1125,Bruno Dias,Alice Johnson,West,USA,Direct,PROD-115,Desk,Office Supplies,2023-10-26 00:00:00,13,1855.87,0.214,58.87,PayPal,Completed,4.6,2965.14,57.0,Enterprise,WH-03,Yes,2.0,,24126.31,5163.030339999999,18963.27966,18904.40966,,,,,,,
ORD-11136,CUST-1319,Mariana Rocha,Bob Smith,East,USA,Retail,PROD-109,Desk,Electronics,2023-06-13 00:00:00,12,1257.89,0.09,103.04,Cash,Returned,3.2,7428.78,19.0,Small Business,WH-04,No,10.0,Damaged,15094.68,1358.5212,13736.1588,13633.1188,,,Check address,,,,
ORD-11055,CUST-1386,Amanda Mendes,Grace Taylor,North,Canada,Wholesale,PROD-123,Notebook,Office Supplies,2024-09-20 00:00:00,17,970.73,0.245,44.48,Debit Card,Completed,4.4,2506.92,69.0,Consumer,WH-01,No,8.0,,16502.41,4043.09045,12459.31955,12414.83955,,,,,,,
ORD-11064,CUST-1219,Gabriel Martins,Emma Wilson,West,France,Direct,PROD-110,Keyboard,Office Supplies,2023-10-25 00:00:00,13,740.69,0.289,143.71,Credit Card,Completed,2.4,2531.43,53.0,Small Business,WH-04,Yes,13.0,Wrong Item,9628.97,2782.77233,6846.197670000001,6702.487670000001,,,,,,,
ORD-10905,CUST-1234,Ramon Pereira,Henry Moore,West,Usa,Direct,PROD-105,Headphones,Clothing,2025-12-21 00:00:00,5,792.91,0.067,4.99,Debit Card,Completed,2.5,6614.51,45.0,Enterprise,WH-04,No,2.0,Wrong Item,3964.55,265.62485,3698.92515,3693.93515,,,,,,,
